id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa
76067.0,SRI-1995-1-243-224,1995,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"BBC 12/30/1995 RADIO SAYS GOVERNMENT TROOPS FOIL INFILTRATION BID AND BOMB ATTACK. F Source: SLBC radio external service, Colombo, in English 1045 gmt 27 Dec 95",military sources,1.0,Matakal locality,Matakal locality,North Eastern province,Jaffna district,9.783333,79.966667,POINT (79.966667 9.783333),143800.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1995-12-24,1995-12-24,1.0,0.0,0.0,0.0,1,1.0,1.0,780.0
76663.0,SRI-1995-1-243-225,1995,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 12/27/1995 Sri Lanka Tamil rebels lose 15 fighters in raid.,,1.0,Palali locality,Palali locality,North Eastern province,Jaffna district,9.8,80.083333,POINT (80.083333 9.8),143801.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1995-12-26,1995-12-26,0.0,3.0,0.0,0.0,3,3.0,3.0,780.0
76944.0,SRI-1995-1-243-226,1995,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 12/27/1995 Sri Lanka Tamil rebels lose 15 fighters in raid.,security sources,1.0,Puttur town,Puttur town,North Eastern province,Jaffna district,9.744961,80.10601,POINT (80.10601 9.744961),143801.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1995-12-27,1995-12-27,0.0,15.0,0.0,0.0,15,15.0,15.0,780.0
72143.0,SRI-1995-1-243-227,1995,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 12/28/1995 Sri Lanka ex-militant hurt by rebel parcel bomb.,military spokesman,1.0,Valaichchenai town,Valaichchenai town,North Eastern province,Batticaloa district,7.916667,81.533333,POINT (81.533333 7.916667),140924.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1995-12-27,1995-12-27,0.0,1.0,0.0,0.0,1,1.0,1.0,780.0
74924.0,SRI-1995-1-243-228,1995,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"BBC 1/1/1996  TERRORISTS"" KILLED BY GOVERNMENT FORCES IN EAST. F Source: Lankapuvath news agency in English 0915 gmt 30 Dec 95",Senior military sources,5.0,former Eastern province,Eastern province,North Eastern province,Unknown,7.83333,81.41667,POINT (81.41667 7.83333),140923.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1995-12-29,1995-12-29,0.0,2.0,0.0,0.0,2,2.0,2.0,780.0
77551.0,SRI-1995-1-243-229,1995,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"BBC 1/1/1996  TERRORISTS"" KILLED BY GOVERNMENT FORCES IN EAST. F Source: Lankapuvath news agency in English 0915 gmt 30 Dec 95",Senior military sources,1.0,Yakawewa locality,Yakawewa locality,North Central province,Anuradhapura district,8.7289,80.6796,POINT (80.6796 8.7289),142362.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1995-12-29,1995-12-29,0.0,3.0,0.0,0.0,3,3.0,3.0,780.0
74782.0,SRI-1995-1-243-230,1995,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"Reuters 12/31/1995 Seven Sri Lankan soldiers, rebels killed.",security officials,2.0,Batticaloa town,Batticaloa town (near),North Eastern province,Batticaloa district,7.7102,81.6924,POINT (81.6924 7.7102),140924.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1995-12-31,1995-12-31,4.0,3.0,0.0,0.0,7,7.0,7.0,780.0
76737.0,SRI-1996-1-243-1,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"Reuters 1/3/1996 Sri Lanka women, teen rebels attack airmen, convoy.",,1.0,Pankulam town,Pankulam town,North Eastern province,Trincomalee district,8.6333,81.0317,POINT (81.0317 8.6333),142363.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-01-03,1996-01-03,1.0,0.0,0.0,0.0,1,1.0,1.0,780.0
77540.0,SRI-1996-1-243-2,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 1/12/1996 Sri Lanka rebels kill three soldiers in east,,1.0,Wilgam Wehera shrine,Wilgam Wehera shrine,North Eastern province,Trincomalee district,8.6426,81.1682,POINT (81.1682 8.6426),142363.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-01-11,1996-01-11,3.0,0.0,0.0,0.0,3,3.0,3.0,780.0
76830.0,SRI-1996-1-243-3.1,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 1/20/1996 Sri Lanka troops hit Tamil guerrillas in east,,3.0,Polonnaruwa district,Polonnaruwa district,North Central province,Polonnaruwa district,8.0,81.0,POINT (81 8),141643.0,Sri Lanka,LKA,780.0,Asia,1.0,2.0,1996-01-17,1996-01-19,0.0,8.0,0.0,0.0,8,8.0,8.0,780.0
74718.0,SRI-1996-1-243-3.2,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 1/20/1996 Sri Lanka troops hit Tamil guerrillas in east,,3.0,Batticaloa district,Batticaloa district (border of the),North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923.0,Sri Lanka,LKA,780.0,Asia,1.0,2.0,1996-01-17,1996-01-19,0.0,7.0,0.0,0.0,7,7.0,7.0,780.0
75717.0,SRI-1996-1-243-4,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"Reuters 1/22/1996 Sri Lankan Tamil rebels raid village, 22 killed",,2.0,Manal Aru stream,"Manal Aru stream (Nikawewa, in)",North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-01-22,1996-01-22,3.0,15.0,0.0,0.0,18,22.0,18.0,780.0
74670.0,SRI-1996-1-243-5,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"Reuters 1/25/1996 Sri Lanka rebels storm police post, kill four",,3.0,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-01-25,1996-01-25,4.0,0.0,0.0,0.0,4,4.0,4.0,780.0
76885.0,SRI-1996-1-243-6,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 1/29/1996 Tamil rebels kill 14 Sri Lankan soldiers in raid.        Reuters 1/29/1996 Nineteen killed in eastern Sri Lanka.,,2.0,Pulmoddai town,Pulmoddai town (near),North Eastern province,Trincomalee district,8.9403,80.981,POINT (80.981 8.9403),142362.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-01-29,1996-01-29,17.0,2.0,0.0,0.0,19,19.0,19.0,780.0
76420.0,SRI-1996-1-243-7,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/7/1996 Sri Lanka clash leaves 26 dead.,,1.0,Navalady town,Navalady town,North Eastern province,Batticaloa district,7.7387,81.7045,POINT (81.7045 7.7387),140924.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-07,1996-02-07,11.0,15.0,0.0,0.0,26,26.0,26.0,780.0
78121.0,SRI-1996-1-243-8,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/16/1996 Sri Lanka rebels detail naval setback,,7.0,Waters off Trincomale town,Water (on its way to the eastern port of Trincomalee),North Eastern province,Trincomalee district,8.574601,81.268602,POINT (81.268602 8.574601),142363.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-14,1996-02-14,0.0,3.0,0.0,0.0,3,3.0,3.0,780.0
76802.0,SRI-1996-1-243-9,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/21/1996 Sri Lanka forces kill fourrebels,,1.0,Periyavilan locality,Periyavilan locality,North Eastern province,Jaffna district,9.7791,79.9882,POINT (79.9882 9.7791),143800.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-20,1996-02-20,0.0,4.0,0.0,0.0,4,4.0,4.0,780.0
74784.0,SRI-1996-1-243-10,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/22/1996 Ten rebels killed in raid on Sri Lanka army camp.    Reuters 2/22/1996 About 150 Sri Lanka rebels attack army camp.,,2.0,Batticaloa town,Batticaloa town (near),North Eastern province,Batticaloa district,7.7102,81.6924,POINT (81.6924 7.7102),140924.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-21,1996-02-21,0.0,10.0,0.0,0.0,10,10.0,10.0,780.0
74569.0,SRI-1996-1-243-11,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/23/1996 At least 19 die in Sri Lanka rebel attack.,,3.0,Anuradhapura district,Anuradhapura district,North Central province,Anuradhapura district,8.3171,80.4051,POINT (80.4051 8.3171),141641.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-22,1996-02-22,3.0,10.0,6.0,0.0,19,19.0,19.0,780.0
75069.0,SRI-1996-1-243-12,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/23/1996 At least 19 die in Sri Lanka rebel attack,,3.0,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-22,1996-02-22,2.0,0.0,0.0,0.0,2,2.0,2.0,780.0
75656.0,SRI-1996-1-243-13,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/24/1996 Sri Lanka soldiers kill six rebels,,1.0,Kuchchaveli town,Kuchchaveli town,North Eastern province,Trincomalee district,8.8146,81.099,POINT (81.099 8.8146),142363.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-23,1996-02-23,0.0,6.0,0.0,0.0,6,6.0,6.0,780.0
77076.0,SRI-1996-1-243-14,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/26/1996 Mortarfire kills five Sri Lankans,,1.0,Tikkodai locality,Tikkodai locality,North Eastern province,Ampara district,7.533333,81.683333,POINT (81.683333 7.533333),140924.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-24,1996-02-24,0.0,2.0,5.0,0.0,7,7.0,7.0,780.0
75758.0,SRI-1996-1-243-15,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/27/1996 Sri Lankan forces repulse Tamil rebel raid.,,2.0,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-27,1996-02-27,0.0,0.0,1.0,0.0,1,1.0,1.0,780.0
75759.0,SRI-1996-1-243-16,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 2/28/1996 Sri Lanka army says 16 Tamil rebels killed in raid,,2.0,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-02-27,1996-02-27,0.0,16.0,0.0,0.0,16,16.0,16.0,780.0
76337.0,SRI-1996-1-243-17,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/2/1996 Sri Lanka says 25 Tamil rebels killed in attack,,1.0,Mulliwadduvan town,Mulliwadduvan town,North Eastern province,Batticaloa district,7.95,81.4,POINT (81.4 7.95),140923.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-01,1996-03-01,0.0,25.0,0.0,0.0,25,25.0,25.0,780.0
77513.0,SRI-1996-1-243-18,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/11/1996 Rebel ambush kills 23 Sri Lanka policemen,,1.0,Vellaveli town,Vellaveli town,North Eastern province,Batticaloa district,7.5,81.733333,POINT (81.733333 7.5),140924.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-11,1996-03-11,23.0,0.0,0.0,0.0,23,23.0,23.0,780.0
78031.0,SRI-1996-1-243-19,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"Reuters 3/15/1996 Sri Lanka's ""Sea Tiger"" rebels kill eight",,7.0,Waters off Mannar island,"Water (Mannar Island, off)",North Eastern province,Mannar district,9.113834,79.551054,POINT (79.551054 9.113834),143080.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-15,1996-03-15,8.0,0.0,0.0,0.0,8,8.0,8.0,780.0
75760.0,SRI-1996-1-243-20,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"Reuters 3/16/1996 Sri Lankan troops, rebels battle forarmy post",operational headquarters of the ministry of defence said in a statement,2.0,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-15,1996-03-15,0.0,7.0,0.0,0.0,7,7.0,7.0,780.0
75761.0,SRI-1996-1-243-21,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/16/1996 Sri Lankan guerrillas kill eight soldiers in east,,2.0,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-16,1996-03-16,8.0,0.0,0.0,0.0,8,8.0,8.0,780.0
75710.0,SRI-1996-1-243-22,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,"Reuters 3/16/1996 Sri Lankan troops, rebels battle forarmy post",operational headquarters of the ministry of defence said in a statement,2.0,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-16,1996-03-16,6.0,8.0,0.0,0.0,14,14.0,14.0,780.0
74451.0,SRI-1996-1-243-23,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/17/1996 Five Sri Lankan policemen killed in rebel attack.,,1.0,Alinchipotana town,Alinchipotana town,North Central province,Polonnaruwa district,7.95,81.133333,POINT (81.133333 7.95),140923.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-16,1996-03-16,5.0,0.0,0.0,0.0,5,5.0,5.0,780.0
76496.0,SRI-1996-1-243-24,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/19/1996 Sri Lanka gunships kill 30 Tamil rebels -military,,1.0,Nochchikulam town,Nochchikulam town,North Eastern province,Mannar district,8.9,79.966667,POINT (79.966667 8.9),142360.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-17,1996-03-17,0.0,30.0,0.0,0.0,30,30.0,30.0,780.0
75698.0,SRI-1996-1-243-25,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/18/1996 Sri Lanka rebels kill 18 soldiers in mine attack,,1.0,Mallakam locality,Mallakam locality,North Eastern province,Jaffna district,9.7636,80.0216,POINT (80.0216 9.7636),143801.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-18,1996-03-18,18.0,0.0,0.0,0.0,18,18.0,18.0,780.0
75462.0,SRI-1996-1-243-26,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/20/1996 Army kills 18 Tamil rebels in northern Sri Lanka,,2.0,Kayts locality,Kayts locality (area),North Eastern province,Jaffna district,9.7,79.85,POINT (79.85 9.7),143800.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-20,1996-03-20,7.0,18.0,0.0,0.0,25,25.0,25.0,780.0
77270.0,SRI-1996-1-243-27,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/23/1996 Sri Lanka Tamil rebels kill 24 soldiers.    Reuters 3/24/1996 Sri Lanka says 40 soldiers killed in Tamil attack.,police sources said,1.0,Vantharumoolai locality,Vantharumoolai locality,North Eastern province,Batticaloa district,7.7995,81.5773,POINT (81.5773 7.7995),140924.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-23,1996-03-23,40.0,0.0,0.0,0.0,40,40.0,40.0,780.0
77113.0,SRI-1996-1-243-28,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/25/1996 Fifteen Sri Lankan soldiers killed in rebel ambush.,,3.0,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-25,1996-03-25,15.0,0.0,0.0,0.0,15,15.0,15.0,780.0
77141.0,SRI-1996-1-243-29,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/28/1996 Sri Lankan troops repulse two Tamil rebel raids,,3.0,Trincomalee district,"Trincomalee district (Maha Sorowwewa army camp, in)",North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-28,1996-03-28,1.0,0.0,0.0,0.0,1,1.0,1.0,780.0
74835.0,SRI-1996-1-243-30,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/30/1996 Sri Lankan Tamil rebels attack naval convoy,defence sources in the north said,2.0,Chundikkulam town,Chundikkulam town (near),North Eastern province,Jaffna district,9.466667,80.583333,POINT (80.583333 9.466667),143082.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-30,1996-03-30,1.0,0.0,0.0,0.0,1,1.0,1.0,780.0
78017.0,SRI-1996-1-243-31,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/31/1996 Sri Lanka rebels sink navy boat as army attacks.,,7.0,Waters off northeastern coast Sri Lanka,Water,Unknown,Unknown,9.253387,80.896294,POINT (80.896294 9.253387),143082.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-30,1996-03-30,10.0,25.0,0.0,0.0,35,35.0,35.0,780.0
77246.0,SRI-1996-1-243-34,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 4/1/1996 Sri Lankan Tamil rebels killed in clash.,,2.0,Valikamam South division,Valikamam South division (area),North Eastern province,Jaffna district,9.7524,80.041,POINT (80.041 9.7524),143801.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-31,1996-03-31,2.0,0.0,0.0,0.0,2,2.0,2.0,780.0
76527.0,SRI-1996-1-243-33,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 4/1/1996 Sri Lankan Tamil rebels killed in clash.,military spokesman,4.0,North Eastern province,Northern province,North Eastern province,Unknown,9.16667,80.41667,POINT (80.41667 9.16667),143081.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-31,1996-03-31,0.0,4.0,0.0,0.0,4,4.0,4.0,780.0
72496.0,SRI-1996-1-243-32,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 3/31/1996 Sri Lanka rebels sink navy boat as army attacks.,,3.0,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-03-31,1996-03-31,3.0,0.0,6.0,0.0,9,9.0,9.0,780.0
72043.0,SRI-1996-1-243-35,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 4/1/1996 Sri Lankan troops kill at least 11 rebels.,,1.0,Kantarodai town,Kantarodai town,North Eastern province,Jaffna district,9.7521,80.0075,POINT (80.0075 9.7521),143801.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-04-01,1996-04-01,0.0,11.0,0.0,0.0,11,11.0,11.0,780.0
72451.0,SRI-1996-1-243-36,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 4/3/1996 Sri Lanka troops kill 16 Tamil guerrillas in north,,1.0,Manipai village,Manipai,North Eastern province,Jaffna district,9.716667,80.0,POINT (80 9.716667),143801.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-04-02,1996-04-02,0.0,14.0,0.0,0.0,14,14.0,14.0,780.0
76728.0,SRI-1996-1-243-37,1996,1.0,Clear,1.0,352.0,352.0,Sri Lanka (Ceylon): Eelam,776.0,776.0,Government of Sri Lanka - LTTE,145.0,145.0,Government of Sri Lanka,320.0,320.0,LTTE,-1.0,Reuters 4/3/1996 Sri Lanka troops kill 16 Tamil guerrillas in north,,1.0,Pandattarippu locality,Pandattarippu locality,North Eastern province,Jaffna district,9.7792,79.9717,POINT (79.9717 9.7792),143800.0,Sri Lanka,LKA,780.0,Asia,1.0,1.0,1996-04-02,1996-04-02,0.0,2.0,0.0,0.0,2,2.0,2.0,780.0
